Player_Tag,Total_Trophies
#PUL8J9QCL,66364
#2JGCLJVYY2,7787
#2QJ0JCPUJJ,20976
#RUJYLQ8YQ,13870
#PV00PGGQL,29130
#8G29Y8982,75222
#GVCV2PQ2V,41734
#22JU9VR80,23403
#Q2L80CYC9,25711
#2PUCP20QC,28591
#2L9LVULVUR,2416
#2C2QLQ0JGC,7126
#2YP9JRPG0Y,28733
#2Q9PVG8U08,15453
#GUU8C2LYJ,21958
#LV8JQVQP,63117
#229VYCV9J,10401
#PVY0CU8RL,11829
#9UR92PYLC,95842
#2QPGCUJQ80,19097
#GQ2GRGJL0,45442
#99JCVJUPJ,12342
#G8R8RUQRJ,18350
#2LUYVJV0R2,87793
#2RPRCGPCQP,4809
#2C0VV9V9JY,7734
#2QVPV2GYRQ,18266
#28288R2V2V,17447
#QCJ2QG9UL,39344
#2JRLQCGVJJ,2480
#LV22GJUJR,70636
#Q90QJPCGY,21254
#URJRQ82JP,9854
#2QRYQJC82U,31224
#UPLVGU02,25998
#Q98GL9Q8L,37313
#2GULC2U9G,41628
#2RRGL8CRG0,10466
#99PJ2RLV8,12091
#P9G88JUYU,38687
#LPGC0LR98,54211
#8Y2VGUGUL,21809
#GLQQPLVCG,9544
#2CYQ9U2CPV,4604
#GVPV0UGQL,11516
#2RUL8P0VCJ,3717
#229282QUJ,3915
#2GJ8Y2LCQ8,15317
#9RYQC89V0,6829
#2RJQ9VGV8U,1474
#2RVVQQRG8C,6708
#VRUP0QP0,79569
#GJVPPUVQV,24542
#8L2VP8GJP,25439
#Y8RJG88C9,7217
#VV9CYJVR,41693
#2V2LL88VP,16713
#9R090JJ0V,31749
#YYLVR98QC,58367
#PL0GUGPU,35128
#2R9RRVJGYG,30525
#2RJQ9GPPP9,6527
#2JRYJ28V28,8424
#28UPPJGCVP,30246
#QQRCURV9,44550
#QYP0G9J9U,20257
#28LP0928Y,31953
#2QL8GYUVUP,18686
#2GRLJGYG0V,40364
#QG98GJQGJ,43402
#28GP2Q2LQP,11133
#JUUC2LR8L,20290
#29GCCJJ8,17389
#YRPVCJPPV,57053
#YVPP0LGU9,12095
#RP8GJ2YLP,26446
#2R02CL0PV8,956
#2LGLUGY9C8,1860
#YU2J2JL8U,21668
#Q880GPVPU,37312
#2L9RJPUCPV,32317
#8YUVQUR,13478
#2YYCV9J08,54525
#YPPP0U28Y,13837
#2Q002QP9CP,11773
#2GRCCL28JC,2952
#2J9GVYY8UG,4268
#L9CJ0C8U8,36172
#9RYYR9LC2,686
#PUJ9Q0Q8V,33374
#RPC08GGL2,28009
#2Q0CYCUJ0P,14085
#JCLUR22GR,6248
#2JCVQCRVG,31967
#2R20CQYUUV,6714
#2C0L22QC9V,1644
#2JJRJUR22P,2076
#PRCG8QPJG,37814
#PQC2990CL,8385
#2QRQRQUUUY,22421
#PUPJ98P0,61413
#2PCP2CCRPQ,56089
#888L8QG0R,52828
#2C2GRQVLYL,3699
#2RJV2JCRGL,33886
#Y0UL2UP82,62511
#G8RLYJJQP,22297
#R9928G00J,63381
#8LJJJPVLQ,27748
#2RV8JP8829,22505
#Y8ULJU2VU,37301
#J2C89UPP9,26166
#2QCQGLJLCG,20006
#L0CY028V8,10527
#80RJLJYV8,11797
#9GQYP2LLY,30468
#2QCQ8CUJ2J,9428
#2RU8802P29,4234
#P2JUP0LVJ,38258
#2LUPCGC,36183
#2LP0YVU8VV,42975
#82VUJC2RY,13236
#2Y9U9YQPJ9,6141
#8QLQC98RL,76358
#28YJU0CVUJ,42708
#80898RRQQ,28475
#2GL2Q9QVC,21377
#P9G82Q88L,30761
#8ULPYVVGL,20278
#V2RRGQVR,35737
#2RVVPLV9VJ,12244
#LC8GPVVRU,329
#2JG92J8G9G,4008
#2LVJYGJL9,21121
#PG29U90Y8,12275
#2J0C9V0Y2G,18939
#2QP2LGULG,6576
#2YVP8LVQ0,41615
#LCGG2Q2UL,3714
#2C2UCVJQRL,5703
#GQ0CUJCC8,10238
#2G0R9YCQJG,21780
#R8CCRL22Q,57701
#YG8R0GUVL,21550
#2JYUGYVUUY,5465
#JYVJP9U0Y,30262
#2999JLPP8,14544
#2229QYGGU,24837
#J9V8LC22,35102
#Q8U9LQJYC,40025
#V2200GY0,34127
#Y9CUJVVQG,66334
#2RRL0JJLUU,3506
#2RJV88PCUR,44844
#2R8U8JL0LG,18392
#28V8JCRUR,35324
#PYG9RP2C,53121
#2VJR8P08R,43687
#2LCJ2LLUYR,9110
#2LP0V0L2JQ,28012
#2QQCYR2RP0,11958
#229R2R2P2J,23543
#2VLJPL9QJ,47148
#2CCUG0CG,76706
#92UJ9L90Q,12379
#2LU0JLRPLC,30270
#RGC9RRRVP,15111
#2QR9C92JJY,24527
#PYJJ9RUR9,29810
#2G0PR20P2,82388
#QVC8P020Q,39336
#QYPYRU9U8,23332
#YYJG000,37103
#RUUQQVJC,11221
#GR8VG9JYV,48890
#2YP9PRVCGR,32621
#9VJU882PV,4994
#2LGYCGJPQQ,23521
#2C02CJRV98,3368
#G92UL2L80,24960
#R9C2PU0G,29540
#UVVCCLYL,48446
#C2VP2298,57231
#R0CC9PYVL,13646
#28PYR8YU2L,6266
#RJQUG0JCQ,26014
#2RLCR8UPV,29630
#L8YV2QRGY,12151
#G9CPCRG0L,20121
#9V2JR99RR,43416
#LUGJQQ28,11568
#GVUCYGUCR,25000
#LPRRC2800,53618
#UPGVUQYQ,53744
#9VVJCRYRC,90314
#RRURQRL8U,28951
#PCLJULLUL,43083
#PQQL0GGU8,20152
#2YVLLQUQQ,30388
#GVQC9UYRG,17393
#R88GLYCL,23404
#PV098G2L8,25371
#98JCLGL9P,17696
#V9JJ9YQY,88356
#2LYCGP8QVP,36396
#2LJ98ULPQP,23984
#YJVJLL8R,51617
#9VC00JPJV,9275
#PRYJQRL0R,50505
#2J0UPGJJP2,25449
#GCQ89VRJU,36008
#L0JVVR28Q,34434
#P90U8LQ9J,6217
#GGRPLC029,42934
#2PG0V0U2G,27658
#JCLR289L,23107
#2QL92YYC8C,11277
#2PR8VJQVL,31133
#J99C2YC82,24033
#90PPL8GC2,26758
#2GQYLGLJJR,9021
#L2CP898R0,52950
#8PP982P,19524
#88YYYCJRQ,19261
#2LG9R82CQ,13175
#2C2V2YV9GG,4839
#QGUYJYRJY,55418
#2LC2YG9P8V,24542
#2R80P8V02P,11683
#GPLLGR92C,27361
#YJUGV00Y9,20829
#8VUUR8JLG,30941
#Q229RRQYC,28102
#28RLLRP2J8,27655
#2YVVGV802G,26188
#9LQVCPU9V,43866
#2J22L2R9Y2,11580
#2J208PLPPY,6019
#2QCYGQYJJG,19041
#9P2V0J9Q,49437
#Y029RYQCQ,95966
#82YLYPQC,62560
#2QGUGYP22J,14197
#2LU2GURVU8,29228
#RQ2UPLU2R,18744
#28JP8YYGR,20187
#GJRYJRJVP,14262
#GLR0VYVG8,31542
#290880GYP0,24152
#2LRV090VP2,35836
#PCVG9GYRY,62876
#2RC28JQLYY,11399
#QVL8YU8R,78212
#2GC2YUYPJ9,18002
#2Y8P9V0RVP,9809
#20QYC00QPU,19393
#G2U8PY9U9,45288
#2RCCPGLC29,7096
#228J00JCY,11724
#PJ022VQGR,48381
#2J09C8JPYJ,7046
#GVURL8PVU,32309
#GYYVQJU2Y,28939
#2J0GL090CG,7185
#LCY0UYV0U,49215
#28G9CJQV2C,34859
#JUGC8G9P8,61411
#8PYPRR2GV,44772
#GGC082RJR,39692
#9CR2QYPYC,54522
#2LYJRLCJPP,16139
#G8CJRGRLL,40022
#PPU0UQVY9,96478
#8G09RJUG0,54878
#GPPCCLC22,39774
#RLP8RUV9C,23446
#20GJRL92V,14090
#GRPCY0VCU,40515
#2J2CULG08U,16511
#2RJ9V8RLVY,5918
#2P80LYCY,30338
#2J8R088G80,9326
#228P2QRYQG,22384
#29GJ0CVP,40308
#2QQ8Y08P8Y,8504
#9J82J8GG0,994
#R0GQCPG9C,46541
#R9CPUL0Y9,18006
#2GPG0CR8QR,28014
#9G2829QR0,52514
#2GRC2QLG0,72418
#J2CL2QV2,31750
#Y8RJJRG8,89672
#2GGLURPGC,62444
#2J0G0U9P8P,15872
#PGQ9PJ92,13673
#QGU092V9V,41309
#2GVR8VVGC,36855
#28RJVRP0PL,13582
#Q2RUGUJ08,36606
#20YY2UY8J0,8180
#2LGCCY8CGP,53945
#9J2QCC020,35362
#LRPVL0208,29858
#2J89GR982J,14250
#YP09QLURJ,54190
#2JLRLGYRC8,1647
#2LUCL2PP0C,5692
#LVLCG8PGP,56777
#V9QJYUP9,45685
#2G9PGCPV0C,17565
#2QQVLLJC88,8767
#2QL9ULPUQY,50304
#92YYQ89V9,47654
#8GG2UPVJ2,25432
#2J8YRU2VR2,17997
#V2UGLR2Y,74192
#YQVQPRUYP,11577
#8YJPG2U8P,23893
#2C8VV992LP,3626
#2QGGR2CRLP,9834
#2RLVJC8R2P,21367
#YYP9P0J0L,52787
#2QUVJVYL2,30011
#2J8G0YQVUV,10887
#2Q89RCQL29,35723
#JLC9RG2CJ,37454
#2RQLPYUULV,7327
#9VVU82LQQ,25889
#2C2JCVGJ9C,6660
#PJRJPVRC8,47071
#8QJ8UJ0LJ,41157
#QYLLRJJLJ,20429
#YY8JQ9UJQ,39615
#PY0YJC898,3374
#2JLR09G9CQ,2010
#2JP9LL8G2Q,2176
#2L9RQVQVLQ,26906
#9QQCJJLVJ,54240
#8VGVRC9LC,27871
#29892JGLQL,30277
#9Q9PR82JV,11080
#J8C22JG0,7994
#Q9C8G2QGV,28473
#2GLUPJ00,42568
#8JVU0RGV9,27817
#2808V9PYL2,59793
#GGYUJVPPR,24314
#PGJR2Y8V,94321
#2RU8QJL0R9,16798
#228VGPP9L,21986
#208Y2Q029,51470
#88QQVQRQ8,53852
#29G8UVQL2,46226
#2GQ8VUGP99,7013
#YVGUQQQPG,36711
#2QU2VC9C8J,38102
#8U9P9PGJU,5412
#2Q88VR8J2,58677
#JUGUY9R9U,17282
#2GVG2LPVRC,23331
#Q9LGLUJ9,58157
#2YLQU00C,87403
#2RCP02LVP0,19083
#GUYPP0P08,31769
#8UCGYYGYU,36666
#UQQQUVP2,5902
#90R8QGJ9J,45041
#P8PU9R8YJ,43059
#Q028YPLYR,24859
#2J2VRCPLPG,9502
#2G2PLGPY8Y,20540
#RJGQVUVR9,22393
#GCG8VCV8G,41007
#28QGL2G8R,51537
#2YGPUGGQY,36657
#G9VPL9J,38586
#2QRQCJVP2J,8910
#GGRQJJCGP,51556
#YRC9J00JC,19562
#2C88U2QY92,6414
#22G2U8Q2U,37944
#YJ982PR9,44482
#URPV2229,27442
#22P9JGYUU,43405
#80U8G9QY9,8354
#808GQ0YPY,53386
#2JV8V92QGP,3729
#GQ0QYQJGJ,43884
#QRUQYYVRG,2898
#R9L0JCQ8U,26202
#LVRR0288V,79853
#R9RCC8VCG,44904
#2C808RJGLV,1547
#928R0VCLG,93529
#CJPVLU9Q,34705
#2JP98Q02YL,9844
#2QGJP0VGCR,54673
#LLQ80VJJ0,13180
#RLLCGJ8VQ,35365
#2QGUQLUUVG,9072
#2JPYR9YU00,13843
#2CVV02YL0,64939
#80GUVV98U,65058
#2L82LUL8L,55502
#Y8CRPR0VQ,4206
#2R9L8U90LY,16662
#R9QG90VCR,37776
#888GJGYYV,46210
#2GR0J8PGUV,16346
#LYR80Q9P9,20539
#R0GRQR9,82882
#PL2G2YRYQ,68411
#GUJP8GR2,28889
#QJYY8LYR,58014
#22GVGQVCJ,19818
#8RCUPPJ,41275
#QP2JPPV08,35746
#PRCRGC80Q,25576
#2GRJJ9YPQJ,13906
#8P0P9QU2U,48905
#CJ0YVLVV,49987
#QYPPLQUQU,136
#QJLJ0JGG2,10716
#U09YYGY0Q,75600
#9J229PLP2,55789
#2RGULJ98RU,9220
#YRC2RYQQV,10253
#GR988R2UP,62759
#2GGRRPJ0R2,1959
#LLV0VPP09,25646
#YQURYGGGU,73592
#QP08GUJRU,31298
#YV9VGQJPV,3168
#2GLL0P8Y0V,15868
#2J2CQ8082Q,7567
#YY9PVQGY8,43199
#2RCLYC2902,10059
#2J0UQL220J,4290
#2YVLJUCLG,49785
#2RGYQQL28,26890
#JV2C0JJ9,30992
#P2Y892C9Y,43281
#YQYP9YPP,74435
#Y2RG9QGY,21327
#28U2UGY09P,24064
#GQ9QLRJ98,16813
#2YQ980G902,36579
#2Q9YL0LPCC,27718
#GC88YQJY9,6970
#U2UJUJG2,63352
#QQV0YJ8Y2,19613
#2LLYQPRY82,11308
#RQ992J28Q,56552
#2LUQR8LR8Y,37493
#2RC2VLJJUG,10548
#2L8Y8YQ88R,35505
#2QQRLUQJCJ,11583
#UJYYG2YQ,32238
#CV00G0RC,74799
#PP8GJPQUJ,32723
#LC9C9P08L,17524
#2QQVJRJ9GC,37614
#2RVVP0RRGJ,8056
#2J28VP2PUL,4536
#RVU8LGYQ,44399
#9UC0RPJ9P,38381
#CQ0JVL0U0,7035
#VCGPGQPQR,21356
#22L8GLGL8,26127
#8YV02VCQU,58812
#YR0VPGVP9,36456
#2LVPCYJRJP,16329
#JQY9CP8JY,47568
#2J80RLYP8R,11656
#RLQ9LLJY8,16522
#2G0ULR8CLJ,10345
#2R8G2YQ0Y,59377
#2LQVRGR2,39935
#2CY0LCUR2Y,6792
#P00YULJ02,57075
#2Y8289VRJG,16561
#2C9202RL8,12513
#88QPGCJUR,37012
#LPGCV8JJ9,20329
#2GJGY0RVYY,5791
#2JJCQUQU9J,5972
#9UG9Y92P0,12644
#JU8QPRQLL,17147
#GCP0LYCC,18844
#8020YU9RJ,65541
#Q8VLQQ00U,20837
#2LGJUQGJ,85148
#2LRGLQRJUC,10923
#292P882QV,57790
#98Y2U2PQL,61392
#Y9Y8RVL2V,55364
#9VVPGLY9C,34057
#2QCY2P0LCL,26662
#2RYQPRUU,65021
#P2UGPPRGV,58272
#L8LQVP9GQ,25693
#LCGLPYRCL,39953
#2QQRL2GU80,1946
#GV2P9Y8GJ,27474
#V8V99VUQQ,7090
#L022R0VLR,65307
#YLUJC8G8,17716
#GULPVPPYP,45460
#82YYC8202,65468
#2QLQGGYP8Q,30109
#2JCYPPLVY0,2018
#22PG09P29U,32369
#2LJRPGGJQL,21406
#JLJU9CGV,53716
#GLYYRVGL,41039
#J80JY0Y8,20830
#2LC82V9VP2,17251
#PYR9V90V2,39965
#GUCCJVJ0,21947
#Y9UR8U2R,54917
#2JJ9PUCLJ8,9596
#GVPGQRJ09,45080
#PCPQUJ0U,55080
#2YU89V929Q,15065
#8QQRJVCGU,56300
#2C8CC80GQ2,3995
#82J02PV82,32274
#28CCP908J9,5565
#9VV98V2GV,25877
#89JLUGLUG,40351
#V0J2GV8YY,5165
#2J2R0CC89J,6806
#8QYGG8Q02,37257
#2LY8UGJUUQ,9887
#9PCP2YCVC,86817
#Q89ULY20Q,20557
#2RGGPU9L2J,8446
#GJPG99898,37720
#R8PCRJCPP,23866
#2J99VVLVLJ,11207
#2GLG2JJQ0Q,5255
#2GVRLY2CJV,2080
#PRCQJRVJR,27624
#2J28J9YVCQ,5307
#PGPLGL9,46629
#2C2V9JCG0R,5978
#8CRR2UPCU,63506
#J9V08998,60585
#2GPRJUQRU,67048
#GP2QY92GU,33756
#8VPCVPP8L,40144
#U0UP2RUC,52105
#2LQ0JVCR8U,26745
#28LP8QYVPU,16882
#JP2QYP2P,92832
#2QURC9PCVL,20984
#2LY8L8VYRC,30925
#28089YP20G,42213
#28YC0R280Y,14229
#GQJP2Q0RP,27010
#2JLP2QU2YC,18375
#2QQQ2QJ2J2,19106
#2VVLJRUVP,36553
#UJCV0PR,59024
#2JJ0Q882J2,3080
#JG2JC2L80,23021
#90LYGYLG8,57008
#8P8UQRJR2,52294
#2J2R8JGVY0,2111
#2YV8820G92,6606
#9YCVUJVJJ,22306
#QV9RUR88Y,17251
#2CJ800JCP,47379
#90U80L2P8,73658
#8CGGULPQJ,31106
#YV8PP2ULG,18429
#JQGG8PYL,26641
#YVLYVYJCC,10718
#9JQPJQJJ0,79585
#Q9QVV82LG,38127
#9L299UYR8,35813
#JUL2GGRR0,23730
#J9880U9R,50517
#2QYJ2RL0LQ,33686
#2Q99CPPJG8,34106
#YQL8CQG,33061
#P8GV2QGQC,32424
#22JYUPLGR,40049
#22RC80Y9,5698
#2GLQPQP0RJ,15467
#GGGVCYC0L,29754
#2G2CVLC2LL,38679
#GUQYYCL8G,20097
#C20QCQC0,61494
#2RCJ22RQPP,14080
#8P0VQJ2PG,28032
#228JGGY9R,28652
#GRR2YGGPJ,12423
#2UCG9RL9,10927
#RRPPP2V2U,67469
#Y9Y9UCR9P,71392
#JJRQLJV9Q,32098
#9C8UP2C9C,16515
#GRRLJVP08,46081
#2R0LPRLCVY,26570
#YJ09L2U9Q,98907
#2CPYP99JPJ,3655
#82202PVGR,7389
#LURCCYY2J,15002
#2829VUPCJ,52137
#YURUU0C2Q,14941
#P890PYVGJ,65377
#2GVYU0U08G,1812
#2GJVJPJCPP,12152
#2LVU99JVJU,57192
#RUJUJLV9Y,34053
#Q8QV22V9J,24511
#GGUGGC0C2,11820
#8PJ0Q2U99,25994
#9YU2Y9LCC,64750
#PLRJV02GQ,9334
#9PVP880UR,36704
#2RJJU0Y0GP,7418
#U2YVUQ08G,12615
#PP2LU2Y9U,58873
#9LUGJRJPG,14238
#8C92CPRGC,83659
#28R02CCP20,32862
#YLQPUGVL2,37541
#2RQGGLY9PP,8255
#9P200V2U0,40331
#Y9CRYL2JG,51865
#2R002V9U2L,25132
#9GVC9GLCP,16712
#2JR88C8RP,28901
#2J9YPCUQ92,2479
#2J22V2RQ0Y,12665
#889PUUGPR,5125
#V9UUPG9VP,10650
#2JUQYLYJLR,6503
#9J2LVLGPG,12391
#RGJ08C9P0,20846
#GL8LPQ8GJ,31350
#LL2JJ88QU,49003
#2YYYP80QL0,21561
#9R89U9YU2,65441
#2JL92PRVV8,5327
#9UJP22VPV,11021
#LPYV8P2CQ,26087
#RQJ0GUY22,43903
#8RQQYVQUQ,38496
#2Q8GQCUYVU,6187
#2QJYVVVRLC,15028
#9GUGGQGQC,11509
#80RV2UQLQ,77126
#LL2GV9R8,43599
#R9CJLCUJV,15729
#2JPLLGQUJ8,17605
#2RUJCCLY89,18992
#9VUP2QR82,44654
#2GUUJG8GPL,13363
#2QL09VVCQ,60369
#R8QGPYRC8,11022
#28QY008J98,42335
#PG8LYYYRC,32425
#YJUQR92R2,40266
#2J9YRV9PQQ,7509
#2Q9UVPGGR,23000
#8QY9LCPY8,22181
#2PVGJCU0R,4186
#RPU9R0UU8,6516
#2C8YLU8RGU,6203
#28GRQL02J2,25412
#2JP988RQCP,2916
#2V00V0CYY,56037
#2R00VQYCY8,16116
#9VJUQYRUY,19203
#QJL9UQ8JP,17102
#220QGJ2CRY,9012
#2YQGQC08P2,20218
#2R2GCRLLG2,1701
#QCJ00R9J,25193
#RUJQ9YC,35527
#2RCQ92YRJG,2439
#Q98PQV8YY,40585
#9VG2YLCUY,31296
#2RLVGUVQLR,3707
#PCY9PYJ9V,77651
#PQ9VR8U9J,58641
#QRLLGYQLQ,55819
#2LULPUCPLG,12064
#2LC0JLCPGL,27035
#JL8L8JYQ,16180
#QRPJRLR2R,12201
#2JLQP2QUR2,24455
#2L2LYP2CL,20774
#VRCYCVGG,13118
#LVRQYU0YY,20081
#2J98VG0JRP,9073
#280RCR9YCQ,13436
#8Y8U8RQJ8,58721
#QJRR29PC8,3634
#RY9VYYRCU,31607
#PQCCRU8QQ,52932
#GJQCV9PC8,38020
#PUQGC088P,41916
#GRLCC0QLG,15637
#8UVCR0VCQ,41432
#VQ899YVV2,47505
#YY9JU8Y08,48192
#82998Q8U,94118
#2GPU98YUJ9,8806
#2JCUJ8PCQ9,3785
#JUUC9GC0R,97943
#L9R9JVCYP,79454
#2PJL2YCY2,43822
#YY88UR9VU,51048
#2LCJ2LVVGU,2928
#9JGRUP82P,11278
#2JP8V822CQ,3444
#PCC290PUV,57606
#8UQU02LG9,34672
#2GLJJC8L2P,20612
#2R0LRVUVPU,17253
#PCCVPJJQ9,65829
#2GVQRLQ2VU,1264
#LPUVR9V09,31094
#J8VL982C,22314
#RY8JP8L09,32590
#8JGRPRPLL,66646
#V9C0CU8L,24077
#P0RU20YLG,35421
#GGRJ9J89Y,93413
#LQYVRCPU,24386
#R2U9P899,44087
#2JUQVJYJ0L,6530
#2QJVCQQ898,24220
#2JU29QPQGV,1898
#2Y2CL898VY,28846
#GGJ88LU9V,52648
#R9QV0LR99,1068
#2L9UUQPPVL,35955
#9Y80RRY8G,39574
#Q9P29RLG8,63355
#JGG9L89LY,18844
#2JLRCQ9VCR,16275
#LCUY2G92G,11292
#LRYRLC2QQ,74841
#GL2GJ9P02,78809
#28R0UQLGG,41318
#GYR2CJGLV,39685
#GRQV08CJ0,12720
#2GC9CC0YCP,24187
#2L88Q8PYJ0,41561
#YU9RJPR2L,37228
#GYUVRYCJU,19281
#QUPG8VVU0,44108
#9QCC8V9LC,62132
#9CGU0RUG0,34896
#RG28PULJP,43738
#2UGPRRQ8Q,36353
#Q9QYYLPV8,11599
#YPJ0PRY20,17043
#GRR8YG0GJ,30484
#P0UUV2Y9P,44728
#29G8LJG29C,71815
#2QLCQRGR08,17201
#20U8GL0YLJ,31057
#RVYUGP0Q2,38138
#VJ0YG9YP8,18277
#LPR2208YU,60384
#RLGQC8CQQ,13961
#GP02L9VVC,59091
#JC9UJYV2G,6151
#UGRQRPPV,5805
#2Q9992GLVJ,18709
#2YUU2UJYG0,31198
#YGVYJ2V2J,79326
#2CLLQVU29R,5500
#GYRCJPJGR,54314
#2JGGLPUV00,8853
#P00928UUV,25945
#828QCPPYQ,16176
#2JC0GQVLP2,2491
#GUL9GG9LQ,35540
#2JU8CQ8P,42463
#LCGLGJL0U,14316
#PV9R8VVGG,94458
#L8URRLU2U,31807
#2UJGGCV8R,41381
#LGP2GYY9J,35900
#2RJU9PPVQ0,16720
#2RUVQ9LJGJ,9113
#G02GYUUU8,19810
#LL22VRC,18607
#8QLCRUVPL,47657
#8RUQR08YQ,40419
#8VVQL0CU,34142
#YP809QU89,30974
#2JLRJLVJCV,6091
#2C0P9QQUVV,1592
#8GCCJ9YY,43399
#2CYJUVL2CR,3319
#GC8JU228Y,32791
#8VQRU29,91369
#G282QVVGC,42811
#2LUVPCGQQ,43207
#GCYQPULV,53890
#9VVP080QQ,410
#GPPR0YPJ8,7968
#Y9LUY299L,39871
#PYRYP0CPV,41518
#QC8VJ292R,16087
#2R29YYGRQC,18198
#2YGVJ9GJG2,18156
#RRY2RVGQ0,47630
#2R9QYRCLYJ,12485
#QJ8R8RP0Q,9722
#89L8P8GGU,47991
#9J2VR09RL,59935
#2QR9UV88RR,7838
#22Y2P9Y99,30430
#Y9UUV9V8V,15802
#2RR2JCYVLR,23865
#UGYGYQY9,37848
#YGCQ8PP82,12263
#PG0RRRYL0,6295
#2C22820Q82,726
#2J00Q08VGV,1545
#2RJGYU9L98,11582
#U0LPPJ9LG,11657
#J8QUPL9L,51115
#82JY2U8,35084
#YVL8LLPJR,4727
#J8LL8VGV,82336
#2URLQ8CYJ,30708
#28YJL2G2PY,38177
#2JV2GLJCLU,3924
#RGP0C09J,39577
#YPVYQYRGG,53961
#8Q29V8Q0C,47143
#U8QR8CGYP,25903
#28J0QCUGG9,42276
#2JLR9GCL8,37516
#QGVUCVVL9,7717
#LL22UC8VR,25377
#2U80LUC8V,11030
#2Y2QJGQQG,92129
#J8C0C90GQ,31000
#LPLL9VUJJ,20107
#GV2CPJUP,25519
#2U2V8L8,37566
#PJLRPUU2,49359
#PR0VGGQJV,49426
#2J82Y9JCU9,19143
#C0LYR9PG,34802
#YVU9G8QJG,15370
#QUCP8QVVR,14787
#Q02Y098VV,8774
#VPJGJQUV,62701
#2UCRCL99Q,25147
#2JYP8LPC2G,12126
#2GV80PULCL,17189
#PQ2ULPY2,47442
#YQRCPQYCP,51947
#2QG8YQQPUL,33918
#2LRPRQQG80,21169
#2CPPPPYUGJ,3112
#2YL0UV2YPP,24744
#2980C08LQL,26204
#2RRUP0QJQG,22143
#J0CVQ8L,55412
#YU8UJJJRU,35559
#YU9GGGV2G,39347
#89QCLRU98,50498
#Q89CP0PLL,19617
#8QJV8J0QY,18315
#L2GVQL0LU,69418
#VCR2Y0P8,43772
#2CJCLPYLL,73946
#8LCUL0Q28,15105
#2JPYQ9LG0,10589
#PJLP2PQV2,73004
#YJP9VUG,8187
#L2CRRUCYJ,23537
#2RJ0VUGP8J,34584
#988V0RL2Q,78237
#P8U8V8G,39185
#2QP9U0LC0Q,8694
#GGYP0RUCL,71779
#2C89V98U8R,1125
#GQUJQYPVQ,45643
#29YCCGU,67589
#Y9JQPQL00,38164
#2G0PRVQYU,21678
#9JCQQQCYG,72328
#2QYVLY2JQ2,18004
#28JQ9JQV2G,63074
#28G2LC2RP9,66909
#228G89YP,42396
#90PCJQPUR,6875
#2Q8PPP92Q,15206
#QCJ8C222U,31994
#YL2QCGU00,36075
#CV2J082QQ,25137
#2U0PU8YJU,12422
#2GU222YJ0,51712
#8CVJRLPG,23273
#GRUPP2P0P,56039
#JL2Y00YC,30045
#80PRPYRG8,7348
#QJP00UGPG,29305
#2JPLYYJCPG,6749
#282CVRUU2,80457
#VJC9QJR9,90099
#Y88PYP8YC,22909
#YJ898GRC,93852
#2LGJLLG2QL,24992
#2PVP9P0PR,49536
#8GU9CRU29,41932
#2G8Q92C8P,49531
#2YV2CJLJ2P,30535
#VYUC22JR,45778
#UPG2VR8LJ,38243
#RU98GQ00L,14717
#2R0VCJ990U,21111
#YUJYRC0VR,90420
#8CJC2LRY,87565
#PL2U09JGQ,18010
#PCQRQ8G,92642
#PLRP9P0P9,87992
#CGGC9UL0Y,30350
#QPUUGLPCC,61524
#JUCUQC0GY,41245
#2UPQ0LVU0,34036
#PRJQ0Y2RU,22287
#2QJ0VUCR88,6955
#P2YVV89L9,43560
#YLUGYGYJ,33829
#888QY02YC,27181
#200YGQQVR,53346
#R2Y0L0LYG,22753
#2RYGGJUU8C,12558
#2YVPP9QLYQ,21631
#ULPRLRPY,35888
#2GPQJ0V08U,16031
#P2LJQJQYQ,51595
#8V8G028VU,43937
#RPVQRC2QV,13185
#9VR808QVQ,39801
#8JYLJ0QJL,21506
#2V0UGQ80G,42008
#LY88QJGJ8,23454
#GJ882P220,32535
#2QCYUJUC2V,24647
#VYY8CGV8,41176
#9U9V0P0,84248
#2QP9G202GL,7454
#2QYGP2CV89,21160
#9L9QPUPP8,60075
#9UP8V8LQJ,100667
#2JLQLL8YQ0,8359
#8VQ0C2RGY,37806
#2QRJ08G8CU,15497
#2QLYC90L,42679
#9PVJVV8LJ,73108
#LLLL0Y22,78645
#2G8P0PRY0,29758
#CR89GYVJ,33724
#RQ8009J9R,24424
#P80P2GCL2,45896
#22V8LUY2,40028
#PP9YVVQQ2,82278
#PCU8R00Y2,33698
#9PUGCGUQY,26702
#228UPCJUV,53023
#2LGC9888RU,44161
#2QLRJQRJG,39005
#LLCUJYG,32644
#2L92L8YJV9,6580
#22YJRVPPLV,32380
#2CQL9VP09,56247
#GUUL9V2G,41446
#PCJQLJ8P,51222
#RU8VL88C,38011
#PRRJ22CYR,35545
#L0002UC02,91620
#JRGCGC80P,37626
#22RQ0QC2,50422
#2QURYJU08V,34617
#2RUR0JCLUP,16794
#YCLLC0L,57451
#LYJRRQC9G,34751
#2CVCY8Y2R,41403
#8RCPVLYL9,54228
#Q22UYGL90,11421
#2RGU0RUJ9R,9780
#2QLGQG20VU,9196
#2G2JV8G8P9,25808
#2R2JUYVPJ,4380
#YQPL8UULV,31332
#2R2UVVRCRJ,15159
#GU00RVJR9,30048
#QV0C209J8,18469
#899YU2V20,27991
